,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
new_rain_1/images/Cone_361.jpg,33.0,54.0,33.0,44.0,32.0,34.0,31.0,22.0,36.0,20.0,41.0,32.0,45.0,40.0,49.0,49.0
new_rain_1/images/Cone_335.jpg,27.0,58.0,33.0,40.0,38.0,24.0,44.0,5.0,53.0,6.0,54.0,27.0,56.0,45.0,56.0,63.0
new_rain_1/images/Cone_425.jpg,,,,,,,,,,,,,,,,
new_rain_1/images/Cone_221.jpg,32.0,55.0,32.0,44.0,31.0,33.0,30.0,21.0,35.0,20.0,39.0,31.0,43.0,40.0,49.0,49.0
new_rain_1/images/Cone_368.jpg,,,,,,,,,,,,,,,,
new_rain_1/images/Cone_285.jpg,33.0,54.0,32.0,45.0,33.0,35.0,32.0,24.0,38.0,23.0,41.0,33.0,45.0,42.0,50.0,50.0
new_rain_1/images/Cone_397.jpg,22.0,67.0,23.0,44.0,22.0,24.0,22.0,1.0,,,41.0,22.0,48.0,39.0,56.0,58.0
new_rain_1/images/Cone_65.jpg,32.0,53.0,34.0,43.0,36.0,32.0,39.0,19.0,44.0,19.0,46.0,32.0,49.0,43.0,52.0,54.0
new_rain_1/images/Cone_216.jpg,30.0,59.0,29.0,45.0,29.0,32.0,28.0,18.0,33.0,16.0,39.0,30.0,44.0,41.0,50.0,52.0
new_rain_1/images/Cone_203.jpg,30.0,53.0,31.0,43.0,30.0,30.0,29.0,20.0,34.0,19.0,40.0,28.0,45.0,39.0,49.0,48.0
new_rain_1/images/Cone_36.jpg,24.0,57.0,32.0,41.0,39.0,24.0,46.0,4.0,55.0,6.0,55.0,28.0,55.0,45.0,57.0,65.0
new_rain_1/images/Cone_266.jpg,25.0,64.0,26.0,44.0,26.0,26.0,24.0,5.0,35.0,2.0,41.0,23.0,48.0,39.0,56.0,58.0
new_rain_1/images/Cone_321.jpg,29.0,59.0,30.0,44.0,32.0,30.0,35.0,13.0,42.0,13.0,46.0,29.0,49.0,42.0,53.0,56.0
new_rain_1/images/Cone_262.jpg,,,,,,,,,,,,,,,,
new_rain_1/images/Cone_87.jpg,30.0,55.0,32.0,44.0,33.0,34.0,34.0,21.0,40.0,20.0,44.0,33.0,46.0,43.0,49.0,53.0
new_rain_1/images/Cone_413.jpg,32.0,48.0,37.0,40.0,41.0,32.0,45.0,22.0,50.0,24.0,49.0,35.0,48.0,43.0,48.0,53.0
new_rain_1/images/Cone_407.jpg,,,,,,,,,,,,,,,,
new_rain_1/images/Cone_185.jpg,31.0,58.0,31.0,46.0,32.0,34.0,32.0,21.0,38.0,20.0,41.0,32.0,46.0,43.0,51.0,54.0
new_rain_1/images/Cone_118.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_180.jpg,33.0,53.0,33.0,44.0,33.0,36.0,33.0,27.0,38.0,26.0,41.0,35.0,43.0,43.0,46.0,50.0
new_rain_2/images/Cone_190.jpg,30.0,59.0,30.0,46.0,29.0,33.0,27.0,18.0,33.0,17.0,39.0,30.0,45.0,42.0,50.0,54.0
new_rain_2/images/Cone_300.jpg,34.0,47.0,37.0,42.0,39.0,35.0,41.0,28.0,46.0,29.0,45.0,36.0,45.0,44.0,44.0,50.0
new_rain_2/images/Cone_168.jpg,31.0,56.0,31.0,45.0,30.0,34.0,29.0,20.0,35.0,19.0,39.0,31.0,44.0,41.0,49.0,51.0
new_rain_2/images/Cone_370.jpg,32.0,54.0,33.0,44.0,32.0,34.0,31.0,22.0,35.0,21.0,40.0,31.0,44.0,40.0,50.0,48.0
new_rain_2/images/Cone_359.jpg,36.0,48.0,37.0,43.0,37.0,38.0,37.0,33.0,40.0,32.0,41.0,38.0,43.0,43.0,44.0,48.0
new_rain_2/images/Cone_5.jpg,22.0,59.0,31.0,38.0,40.0,19.0,47.0,1.0,59.0,3.0,58.0,24.0,58.0,47.0,57.0,69.0
new_rain_2/images/Cone_294.jpg,28.0,56.0,29.0,43.0,31.0,29.0,32.0,13.0,40.0,13.0,43.0,27.0,46.0,41.0,50.0,54.0
new_rain_2/images/Cone_404.jpg,34.0,49.0,36.0,41.0,37.0,34.0,37.0,25.0,41.0,25.0,42.0,34.0,44.0,41.0,46.0,48.0
new_rain_2/images/Cone_348.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_237.jpg,28.0,74.0,31.0,60.0,35.0,47.0,37.0,31.0,45.0,31.0,47.0,47.0,49.0,61.0,51.0,76.0
new_rain_2/images/Cone_227.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_64.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_372.jpg,28.0,58.0,31.0,43.0,34.0,29.0,36.0,11.0,45.0,11.0,47.0,29.0,50.0,44.0,53.0,59.0
new_rain_2/images/Cone_256.jpg,34.0,51.0,35.0,45.0,35.0,38.0,35.0,30.0,39.0,29.0,41.0,37.0,43.0,44.0,46.0,49.0
new_rain_2/images/Cone_257.jpg,33.0,50.0,33.0,42.0,33.0,33.0,33.0,22.0,38.0,22.0,40.0,31.0,44.0,40.0,47.0,47.0
new_rain_2/images/Cone_254.jpg,36.0,45.0,37.0,40.0,38.0,34.0,39.0,28.0,43.0,28.0,44.0,34.0,44.0,41.0,46.0,46.0
new_rain_2/images/Cone_138.jpg,34.0,47.0,36.0,41.0,37.0,33.0,38.0,27.0,42.0,26.0,43.0,34.0,44.0,41.0,46.0,47.0
new_rain_2/images/Cone_258.jpg,26.0,55.0,33.0,40.0,40.0,22.0,46.0,5.0,56.0,8.0,56.0,27.0,55.0,46.0,55.0,66.0
new_rain_2/images/Cone_324.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_361.jpg,27.0,61.0,27.0,46.0,28.0,29.0,26.0,11.0,35.0,9.0,41.0,27.0,47.0,42.0,53.0,56.0
new_rain_2/images/Cone_4.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_100.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_61.jpg,30.0,52.0,36.0,40.0,41.0,29.0,47.0,16.0,54.0,18.0,52.0,33.0,50.0,45.0,50.0,59.0
new_rain_2/images/Cone_311.jpg,33.0,49.0,35.0,42.0,37.0,35.0,40.0,27.0,43.0,28.0,44.0,36.0,45.0,44.0,46.0,50.0
new_rain_2/images/Cone_295.jpg,24.0,59.0,32.0,41.0,41.0,21.0,47.0,2.0,58.0,3.0,57.0,25.0,56.0,46.0,55.0,68.0
new_rain_2/images/Cone_131.jpg,36.0,46.0,38.0,40.0,41.0,36.0,43.0,31.0,45.0,32.0,46.0,36.0,46.0,42.0,46.0,48.0
new_rain_2/images/Cone_280.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_407.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_181.jpg,35.0,46.0,36.0,40.0,38.0,33.0,39.0,26.0,43.0,27.0,44.0,34.0,44.0,41.0,45.0,46.0
new_rain_2/images/Cone_271.jpg,33.0,52.0,35.0,42.0,36.0,32.0,37.0,22.0,42.0,22.0,44.0,32.0,46.0,42.0,49.0,51.0
new_rain_2/images/Cone_72.jpg,31.0,50.0,37.0,39.0,42.0,30.0,46.0,19.0,52.0,19.0,51.0,33.0,49.0,45.0,48.0,55.0
new_rain_2/images/Cone_188.jpg,32.0,54.0,33.0,44.0,34.0,35.0,34.0,24.0,40.0,24.0,43.0,34.0,45.0,42.0,49.0,51.0
new_rain_2/images/Cone_20.jpg,32.0,46.0,34.0,38.0,38.0,29.0,40.0,19.0,45.0,19.0,46.0,30.0,46.0,40.0,47.0,49.0
new_rain_2/images/Cone_301.jpg,31.0,54.0,34.0,41.0,39.0,29.0,42.0,16.0,48.0,17.0,49.0,30.0,50.0,45.0,51.0,56.0
new_rain_2/images/Cone_87.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_189.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_76.jpg,31.0,50.0,37.0,40.0,42.0,30.0,47.0,19.0,53.0,21.0,51.0,34.0,50.0,45.0,48.0,55.0
new_rain_2/images/Cone_77.jpg,33.0,47.0,36.0,40.0,40.0,31.0,42.0,24.0,47.0,25.0,47.0,34.0,47.0,43.0,48.0,50.0
new_rain_2/images/Cone_268.jpg,30.0,58.0,29.0,45.0,29.0,31.0,29.0,16.0,36.0,15.0,40.0,30.0,46.0,42.0,51.0,54.0
new_rain_2/images/Cone_134.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_153.jpg,28.0,65.0,29.0,27.0,30.0,42.0,29.0,27.0,36.0,27.0,39.0,39.0,44.0,51.0,48.0,61.0
new_rain_2/images/Cone_234.jpg,33.0,45.0,33.0,33.0,36.0,14.0,36.0,6.0,42.0,6.0,43.0,14.0,47.0,33.0,50.0,44.0
new_rain_2/images/Cone_329.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_305.jpg,34.0,48.0,36.0,41.0,39.0,34.0,41.0,27.0,45.0,27.0,45.0,35.0,45.0,42.0,45.0,49.0
new_rain_2/images/Cone_262.jpg,35.0,50.0,35.0,44.0,35.0,36.0,35.0,29.0,38.0,28.0,40.0,35.0,44.0,42.0,46.0,48.0
new_rain_2/images/Cone_316.jpg,32.0,51.0,36.0,41.0,40.0,32.0,43.0,20.0,49.0,22.0,49.0,33.0,49.0,44.0,50.0,55.0
new_rain_2/images/Cone_83.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_215.jpg,23.0,50.0,25.0,37.0,28.0,24.0,30.0,12.0,37.0,11.0,39.0,25.0,41.0,38.0,44.0,51.0
new_rain_2/images/Cone_381.jpg,32.0,56.0,32.0,45.0,32.0,33.0,30.0,20.0,35.0,19.0,41.0,31.0,45.0,42.0,50.0,52.0
new_rain_2/images/Cone_239.jpg,31.0,56.0,31.0,45.0,33.0,32.0,33.0,18.0,40.0,18.0,44.0,32.0,47.0,42.0,50.0,54.0
new_rain_2/images/Cone_244.jpg,28.0,62.0,34.0,44.0,42.0,23.0,49.0,9.0,55.0,11.0,54.0,27.0,52.0,48.0,51.0,69.0
new_rain_2/images/Cone_391.jpg,36.0,49.0,37.0,43.0,38.0,37.0,39.0,31.0,42.0,31.0,43.0,37.0,43.0,43.0,45.0,49.0
new_rain_2/images/Cone_112.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_152.jpg,30.0,54.0,32.0,43.0,34.0,30.0,36.0,18.0,42.0,19.0,44.0,30.0,47.0,42.0,49.0,55.0
new_rain_2/images/Cone_224.jpg,35.0,52.0,35.0,44.0,35.0,38.0,34.0,32.0,37.0,31.0,40.0,36.0,43.0,43.0,45.0,48.0
new_rain_2/images/Cone_43.jpg,33.0,53.0,39.0,41.0,44.0,29.0,51.0,16.0,57.0,18.0,56.0,33.0,55.0,46.0,53.0,59.0
new_rain_2/images/Cone_121.jpg,33.0,48.0,36.0,41.0,40.0,31.0,42.0,24.0,47.0,24.0,47.0,33.0,47.0,44.0,47.0,50.0
new_rain_2/images/Cone_149.jpg,34.0,49.0,36.0,41.0,37.0,32.0,38.0,23.0,44.0,24.0,45.0,32.0,46.0,42.0,46.0,49.0
new_rain_2/images/Cone_173.jpg,32.0,54.0,32.0,43.0,32.0,32.0,31.0,18.0,36.0,18.0,41.0,30.0,46.0,40.0,50.0,50.0
new_rain_2/images/Cone_44.jpg,32.0,47.0,38.0,38.0,42.0,29.0,48.0,19.0,53.0,21.0,51.0,33.0,50.0,43.0,49.0,53.0
new_rain_2/images/Cone_314.jpg,33.0,46.0,37.0,38.0,41.0,30.0,45.0,21.0,49.0,23.0,48.0,32.0,47.0,43.0,47.0,50.0
new_rain_2/images/Cone_193.jpg,34.0,47.0,34.0,40.0,33.0,33.0,33.0,28.0,36.0,27.0,38.0,31.0,43.0,38.0,45.0,44.0
new_rain_2/images/Cone_350.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_245.jpg,32.0,48.0,33.0,41.0,33.0,34.0,35.0,26.0,39.0,26.0,40.0,33.0,42.0,41.0,44.0,48.0
new_rain_2/images/Cone_398.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_269.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_39.jpg,35.0,50.0,39.0,41.0,44.0,31.0,50.0,21.0,55.0,22.0,53.0,35.0,52.0,46.0,50.0,56.0
new_rain_2/images/Cone_126.jpg,34.0,45.0,37.0,39.0,40.0,33.0,43.0,28.0,46.0,28.0,47.0,34.0,47.0,42.0,46.0,48.0
new_rain_2/images/Cone_142.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_106.jpg,31.0,53.0,35.0,46.0,39.0,39.0,42.0,30.0,46.0,31.0,46.0,42.0,45.0,50.0,45.0,58.0
new_rain_2/images/Cone_210.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_386.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_322.jpg,31.0,51.0,34.0,42.0,39.0,30.0,42.0,19.0,48.0,21.0,47.0,32.0,48.0,45.0,48.0,54.0
new_rain_2/images/Cone_120.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_291.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_208.jpg,32.0,53.0,32.0,43.0,33.0,31.0,34.0,20.0,39.0,19.0,44.0,30.0,47.0,41.0,50.0,52.0
new_rain_2/images/Cone_35.jpg,26.0,58.0,32.0,41.0,38.0,24.0,43.0,5.0,52.0,7.0,53.0,27.0,54.0,44.0,56.0,62.0
new_rain_2/images/Cone_352.jpg,30.0,51.0,31.0,41.0,32.0,30.0,33.0,20.0,38.0,19.0,41.0,30.0,44.0,40.0,46.0,49.0
new_rain_2/images/Cone_56.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_396.jpg,34.0,46.0,37.0,40.0,39.0,34.0,41.0,30.0,44.0,30.0,44.0,34.0,45.0,41.0,45.0,47.0
new_rain_2/images/Cone_155.jpg,34.0,51.0,34.0,43.0,34.0,34.0,32.0,24.0,37.0,23.0,40.0,32.0,44.0,40.0,47.0,47.0
new_rain_2/images/Cone_33.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_191.jpg,22.0,68.0,22.0,46.0,21.0,23.0,19.0,2.0,32.0,2.0,38.0,20.0,47.0,40.0,56.0,59.0
new_rain_2/images/Cone_125.jpg,30.0,57.0,33.0,44.0,36.0,31.0,39.0,16.0,46.0,16.0,48.0,31.0,50.0,44.0,52.0,56.0
new_rain_2/images/Cone_42.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_163.jpg,27.0,62.0,27.0,47.0,26.0,32.0,25.0,15.0,32.0,14.0,39.0,29.0,45.0,42.0,51.0,57.0
new_rain_2/images/Cone_60.jpg,34.0,49.0,36.0,41.0,37.0,34.0,38.0,25.0,41.0,25.0,43.0,34.0,44.0,41.0,46.0,48.0
new_rain_2/images/Cone_369.jpg,31.0,58.0,30.0,46.0,31.0,33.0,30.0,19.0,36.0,18.0,41.0,30.0,46.0,42.0,52.0,53.0
new_rain_2/images/Cone_8.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_343.jpg,28.0,61.0,27.0,45.0,27.0,30.0,27.0,13.0,35.0,12.0,40.0,28.0,45.0,41.0,50.0,55.0
new_rain_2/images/Cone_382.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_84.jpg,28.0,55.0,35.0,40.0,41.0,25.0,47.0,11.0,54.0,12.0,54.0,28.0,53.0,45.0,53.0,61.0
new_rain_2/images/Cone_102.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_221.jpg,35.0,45.0,37.0,39.0,39.0,32.0,41.0,26.0,44.0,26.0,45.0,32.0,46.0,40.0,46.0,46.0
new_rain_2/images/Cone_186.jpg,24.0,66.0,24.0,46.0,24.0,25.0,23.0,5.0,34.0,2.0,40.0,22.0,49.0,41.0,57.0,58.0
new_rain_2/images/Cone_6.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_355.jpg,32.0,53.0,32.0,43.0,31.0,32.0,30.0,21.0,35.0,19.0,39.0,30.0,44.0,39.0,48.0,48.0
new_rain_2/images/Cone_14.jpg,32.0,51.0,34.0,41.0,36.0,31.0,38.0,21.0,43.0,21.0,45.0,31.0,46.0,42.0,48.0,52.0
new_rain_2/images/Cone_217.jpg,27.0,53.0,29.0,41.0,32.0,28.0,34.0,16.0,41.0,16.0,43.0,29.0,45.0,42.0,48.0,54.0
new_rain_2/images/Cone_266.jpg,26.0,60.0,28.0,44.0,30.0,27.0,32.0,10.0,40.0,10.0,44.0,26.0,47.0,43.0,53.0,59.0
new_rain_2/images/Cone_160.jpg,33.0,49.0,32.0,42.0,32.0,33.0,32.0,25.0,37.0,24.0,40.0,31.0,43.0,40.0,45.0,46.0
new_rain_2/images/Cone_110.jpg,37.0,48.0,38.0,43.0,41.0,36.0,43.0,29.0,47.0,29.0,48.0,37.0,48.0,44.0,48.0,51.0
new_rain_2/images/Cone_115.jpg,37.0,46.0,38.0,42.0,40.0,36.0,41.0,33.0,44.0,33.0,45.0,37.0,45.0,43.0,45.0,48.0
new_rain_2/images/Cone_267.jpg,35.0,48.0,35.0,42.0,35.0,34.0,35.0,28.0,38.0,27.0,40.0,33.0,43.0,39.0,46.0,45.0
new_rain_2/images/Cone_247.jpg,30.0,54.0,32.0,43.0,34.0,29.0,35.0,17.0,43.0,18.0,45.0,30.0,48.0,43.0,50.0,55.0
new_rain_2/images/Cone_3.jpg,35.0,53.0,36.0,46.0,37.0,39.0,39.0,32.0,42.0,31.0,44.0,39.0,45.0,47.0,45.0,54.0
new_rain_2/images/Cone_260.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_179.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_187.jpg,34.0,53.0,33.0,43.0,32.0,32.0,30.0,21.0,35.0,20.0,40.0,30.0,45.0,38.0,50.0,47.0
new_rain_2/images/Cone_360.jpg,30.0,56.0,30.0,44.0,30.0,32.0,28.0,20.0,35.0,18.0,39.0,29.0,45.0,40.0,50.0,49.0
new_rain_2/images/Cone_226.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_151.jpg,27.0,59.0,27.0,44.0,26.0,28.0,26.0,12.0,33.0,11.0,39.0,25.0,45.0,40.0,51.0,53.0
new_rain_2/images/Cone_214.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_74.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_356.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_19.jpg,30.0,54.0,34.0,41.0,38.0,28.0,42.0,13.0,50.0,14.0,51.0,30.0,52.0,44.0,52.0,59.0
new_rain_2/images/Cone_24.jpg,30.0,52.0,34.0,42.0,39.0,29.0,43.0,15.0,50.0,17.0,50.0,31.0,50.0,44.0,50.0,57.0
new_rain_2/images/Cone_272.jpg,32.0,54.0,31.0,44.0,30.0,32.0,29.0,21.0,33.0,19.0,38.0,29.0,44.0,39.0,48.0,49.0
new_rain_2/images/Cone_252.jpg,32.0,46.0,37.0,38.0,43.0,27.0,49.0,19.0,54.0,21.0,52.0,33.0,50.0,45.0,47.0,54.0
new_rain_2/images/Cone_132.jpg,28.0,54.0,34.0,39.0,40.0,26.0,45.0,12.0,52.0,13.0,52.0,28.0,53.0,44.0,52.0,58.0
new_rain_2/images/Cone_38.jpg,27.0,54.0,34.0,40.0,42.0,24.0,49.0,9.0,56.0,11.0,56.0,28.0,54.0,47.0,53.0,62.0
new_rain_2/images/Cone_62.jpg,34.0,51.0,35.0,42.0,35.0,33.0,35.0,24.0,40.0,24.0,42.0,32.0,44.0,41.0,47.0,48.0
new_rain_2/images/Cone_285.jpg,30.0,53.0,29.0,42.0,28.0,30.0,26.0,17.0,32.0,15.0,37.0,27.0,43.0,38.0,48.0,48.0
new_rain_2/images/Cone_80.jpg,34.0,48.0,37.0,39.0,41.0,32.0,44.0,24.0,49.0,24.0,48.0,34.0,48.0,43.0,48.0,50.0
new_rain_2/images/Cone_70.jpg,34.0,48.0,38.0,39.0,41.0,31.0,43.0,24.0,48.0,24.0,48.0,33.0,48.0,42.0,48.0,51.0
new_rain_2/images/Cone_273.jpg,28.0,60.0,27.0,46.0,27.0,30.0,24.0,14.0,33.0,11.0,39.0,28.0,45.0,41.0,51.0,55.0
new_rain_2/images/Cone_313.jpg,30.0,56.0,32.0,44.0,34.0,32.0,35.0,19.0,42.0,19.0,44.0,32.0,46.0,44.0,49.0,54.0
new_rain_2/images/Cone_81.jpg,31.0,50.0,36.0,40.0,41.0,30.0,47.0,17.0,53.0,19.0,51.0,34.0,50.0,46.0,50.0,56.0
new_rain_2/images/Cone_321.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_124.jpg,22.0,58.0,32.0,38.0,41.0,20.0,50.0,1.0,61.0,3.0,59.0,26.0,59.0,45.0,58.0,69.0
new_rain_2/images/Cone_170.jpg,31.0,52.0,32.0,49.0,32.0,45.0,33.0,41.0,36.0,41.0,37.0,45.0,37.0,49.0,37.0,52.0
new_rain_2/images/Cone_196.jpg,31.0,53.0,32.0,43.0,33.0,30.0,35.0,20.0,40.0,20.0,43.0,30.0,45.0,42.0,48.0,52.0
new_rain_2/images/Cone_337.jpg,32.0,50.0,35.0,42.0,39.0,31.0,41.0,22.0,46.0,23.0,47.0,33.0,47.0,43.0,48.0,53.0
new_rain_2/images/Cone_117.jpg,35.0,44.0,37.0,39.0,40.0,32.0,43.0,25.0,46.0,26.0,46.0,33.0,46.0,41.0,46.0,47.0
new_rain_2/images/Cone_116.jpg,34.0,48.0,35.0,42.0,37.0,36.0,39.0,28.0,42.0,28.0,43.0,36.0,44.0,42.0,45.0,48.0
new_rain_2/images/Cone_365.jpg,33.0,46.0,37.0,38.0,42.0,27.0,46.0,18.0,52.0,20.0,51.0,31.0,50.0,43.0,49.0,53.0
new_rain_2/images/Cone_99.jpg,35.0,46.0,36.0,40.0,38.0,33.0,39.0,25.0,43.0,26.0,44.0,33.0,45.0,40.0,47.0,46.0
new_rain_2/images/Cone_55.jpg,29.0,53.0,36.0,40.0,42.0,26.0,48.0,12.0,55.0,14.0,54.0,29.0,54.0,45.0,54.0,60.0
new_rain_2/images/Cone_177.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_36.jpg,31.0,49.0,36.0,40.0,41.0,30.0,45.0,19.0,51.0,21.0,50.0,33.0,48.0,45.0,48.0,56.0
new_rain_2/images/Cone_231.jpg,34.0,49.0,35.0,43.0,37.0,34.0,38.0,25.0,43.0,25.0,44.0,34.0,46.0,42.0,47.0,50.0
new_rain_2/images/Cone_146.jpg,28.0,58.0,30.0,42.0,31.0,26.0,32.0,8.0,41.0,7.0,44.0,25.0,50.0,40.0,55.0,55.0
new_rain_2/images/Cone_203.jpg,30.0,56.0,31.0,45.0,31.0,33.0,30.0,21.0,35.0,19.0,38.0,30.0,44.0,41.0,50.0,51.0
new_rain_2/images/Cone_16.jpg,31.0,59.0,33.0,54.0,41.0,25.0,46.0,12.0,52.0,13.0,52.0,27.0,51.0,57.0,51.0,65.0
new_rain_2/images/Cone_318.jpg,32.0,58.0,32.0,46.0,33.0,31.0,33.0,17.0,38.0,16.0,43.0,29.0,47.0,43.0,52.0,53.0
new_rain_2/images/Cone_328.jpg,32.0,57.0,36.0,49.0,40.0,43.0,44.0,34.0,48.0,36.0,47.0,45.0,46.0,54.0,45.0,62.0
new_rain_2/images/Cone_284.jpg,30.0,58.0,30.0,45.0,30.0,32.0,29.0,17.0,35.0,16.0,40.0,29.0,44.0,41.0,50.0,53.0
new_rain_2/images/Cone_302.jpg,30.0,54.0,32.0,42.0,34.0,29.0,36.0,15.0,42.0,15.0,44.0,28.0,48.0,41.0,50.0,54.0
new_rain_2/images/Cone_403.jpg,34.0,52.0,36.0,43.0,38.0,34.0,38.0,24.0,44.0,24.0,46.0,34.0,46.0,43.0,49.0,52.0
new_rain_2/images/Cone_93.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_26.jpg,33.0,50.0,36.0,40.0,39.0,30.0,42.0,20.0,47.0,21.0,48.0,31.0,49.0,43.0,50.0,53.0
new_rain_2/images/Cone_261.jpg,34.0,50.0,36.0,43.0,38.0,34.0,39.0,24.0,45.0,24.0,46.0,34.0,47.0,43.0,48.0,50.0
new_rain_2/images/Cone_172.jpg,34.0,54.0,34.0,45.0,34.0,36.0,35.0,26.0,39.0,26.0,42.0,35.0,44.0,44.0,47.0,52.0
new_rain_2/images/Cone_2.jpg,31.0,57.0,31.0,47.0,32.0,36.0,32.0,24.0,35.0,24.0,39.0,35.0,42.0,45.0,47.0,54.0
new_rain_2/images/Cone_41.jpg,30.0,53.0,36.0,41.0,42.0,28.0,49.0,14.0,55.0,16.0,53.0,32.0,52.0,46.0,51.0,61.0
new_rain_2/images/Cone_159.jpg,26.0,69.0,25.0,54.0,24.0,39.0,24.0,22.0,31.0,21.0,37.0,36.0,43.0,49.0,48.0,63.0
new_rain_2/images/Cone_91.jpg,29.0,50.0,36.0,38.0,43.0,24.0,48.0,10.0,56.0,13.0,56.0,30.0,54.0,45.0,52.0,60.0
new_rain_2/images/Cone_111.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_405.jpg,32.0,56.0,32.0,46.0,33.0,36.0,32.0,24.0,36.0,23.0,40.0,34.0,44.0,43.0,48.0,51.0
new_rain_2/images/Cone_275.jpg,30.0,53.0,32.0,43.0,33.0,31.0,33.0,20.0,41.0,20.0,42.0,30.0,46.0,42.0,48.0,52.0
new_rain_2/images/Cone_283.jpg,24.0,63.0,25.0,44.0,25.0,25.0,22.0,3.0,33.0,2.0,39.0,22.0,46.0,39.0,54.0,56.0
new_rain_2/images/Cone_364.jpg,34.0,48.0,37.0,41.0,41.0,31.0,43.0,22.0,49.0,24.0,48.0,33.0,48.0,43.0,48.0,50.0
new_rain_2/images/Cone_49.jpg,33.0,50.0,39.0,40.0,44.0,29.0,48.0,20.0,52.0,21.0,52.0,32.0,51.0,44.0,50.0,56.0
new_rain_2/images/Cone_390.jpg,34.0,47.0,36.0,41.0,37.0,34.0,38.0,28.0,42.0,28.0,43.0,35.0,43.0,42.0,44.0,48.0
new_rain_2/images/Cone_225.jpg,34.0,52.0,34.0,42.0,34.0,32.0,34.0,22.0,38.0,21.0,41.0,30.0,45.0,39.0,48.0,49.0
new_rain_2/images/Cone_176.jpg,27.0,61.0,26.0,45.0,26.0,30.0,24.0,12.0,33.0,11.0,38.0,27.0,45.0,41.0,51.0,55.0
new_rain_2/images/Cone_366.jpg,30.0,54.0,30.0,43.0,30.0,29.0,28.0,16.0,35.0,15.0,39.0,27.0,45.0,40.0,50.0,48.0
new_rain_2/images/Cone_241.jpg,24.0,67.0,23.0,48.0,22.0,25.0,19.0,1.0,,,39.0,21.0,48.0,40.0,57.0,58.0
new_rain_2/images/Cone_200.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_354.jpg,28.0,60.0,28.0,47.0,28.0,32.0,27.0,16.0,34.0,15.0,40.0,29.0,45.0,42.0,50.0,56.0
new_rain_2/images/Cone_22.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_228.jpg,35.0,46.0,36.0,40.0,38.0,33.0,39.0,27.0,42.0,27.0,43.0,33.0,44.0,40.0,45.0,46.0
new_rain_2/images/Cone_128.jpg,22.0,56.0,34.0,37.0,44.0,17.0,53.0,2.0,65.0,4.0,62.0,25.0,60.0,48.0,58.0,69.0
new_rain_2/images/Cone_86.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_229.jpg,34.0,51.0,33.0,43.0,33.0,34.0,33.0,22.0,37.0,22.0,40.0,31.0,44.0,40.0,48.0,48.0
