points/0/_label,points/0/_occluded,points/0/_source,points/0/_points,points/0/_z_order,points/1/_label,points/1/_occluded,points/1/_source,points/1/_points,points/1/_z_order,points/2/_label,points/2/_occluded,points/2/_source,points/2/_points,points/2/_z_order,points/3/_label,points/3/_occluded,points/3/_source,points/3/_points,points/3/_z_order,points/4/_label,points/4/_occluded,points/4/_source,points/4/_points,points/4/_z_order,points/5/_label,points/5/_occluded,points/5/_source,points/5/_points,points/5/_z_order,points/6/_label,points/6/_occluded,points/6/_source,points/6/_points,points/6/_z_order,points/7/_label,points/7/_occluded,points/7/_source,points/7/_points,points/7/_z_order,_id,_name,_width,_height
K4,0,manual,"24.10,7.66",0,K7,0,manual,"46.58,41.58",0,K2,0,manual,"24.70,46.25",0,K8,0,manual,"55.04,58.13",0,K6,0,manual,"40.26,26.05",0,K5,0,manual,"32.50,5.55",0,K3,0,manual,"24.12,28.50",0,K1,0,manual,"23.60,65.85",0,220,Cone_297.jpg,80,80
K1,0,manual,"30.10,54.95",0,K6,0,manual,"40.00,26.84",0,K2,0,manual,"30.20,43.00",0,K3,0,manual,"29.50,29.50",0,K5,0,manual,"35.80,15.15",0,K4,0,manual,"29.25,16.51",0,K8,0,manual,"51.36,47.63",0,K7,0,manual,"45.92,38.29",0,219,Cone_296.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Cone_295.jpg,80,80
K2,0,manual,"24.50,45.55",0,K8,0,manual,"52.11,55.84",0,K5,0,manual,"33.00,7.35",0,K7,0,manual,"44.74,40.53",0,K6,0,manual,"38.95,24.87",0,K4,0,manual,"23.95,8.84",0,K3,0,manual,"24.12,28.38",0,K1,0,manual,"24.10,62.85",0,217,Cone_294.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,Cone_293.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Cone_292.jpg,80,80
K1,0,manual,"22.60,63.65",0,K8,0,manual,"51.63,56.53",0,K4,0,manual,"23.03,10.29",0,K5,0,manual,"31.50,8.45",0,K3,0,manual,"23.62,29.50",0,K6,0,manual,"38.42,26.58",0,K7,0,manual,"43.95,41.58",0,K2,0,manual,"23.80,46.15",0,214,Cone_291.jpg,80,80
K6,0,manual,"38.95,27.63",0,K4,0,manual,"27.93,18.48",0,K8,0,manual,"48.75,47.15",0,K5,0,manual,"33.90,16.65",0,K2,0,manual,"28.90,43.55",0,K3,0,manual,"28.38,30.62",0,K7,0,manual,"44.74,39.08",0,K1,0,manual,"29.60,54.05",0,213,Cone_290.jpg,80,80
K1,0,manual,"35.80,45.10",0,K2,0,manual,"37.20,40.15",0,K6,0,manual,"45.92,34.21",0,K8,0,manual,"46.40,47.15",0,K7,0,manual,"45.92,41.18",0,K4,0,manual,"42.57,28.38",0,K5,0,manual,"45.80,28.65",0,K3,0,manual,"40.25,32.62",0,212,Cone_29.jpg,80,80
K2,0,manual,"26.40,45.25",0,K5,0,manual,"32.80,9.55",0,K8,0,manual,"51.52,54.93",0,K3,0,manual,"26.00,29.00",0,K6,0,manual,"39.87,26.18",0,K4,0,manual,"25.02,11.74",0,K7,0,manual,"45.13,39.74",0,K1,0,manual,"26.70,61.05",0,211,Cone_289.jpg,80,80
K1,0,manual,"30.20,56.35",0,K4,0,manual,"28.97,18.34",0,K3,0,manual,"30.00,31.50",0,K7,0,manual,"44.08,39.47",0,K8,0,manual,"50.19,50.19",0,K2,0,manual,"30.70,43.45",0,K6,0,manual,"39.47,29.08",0,K5,0,manual,"34.60,16.45",0,210,Cone_288.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,Cone_287.jpg,80,80
K3,0,manual,"31.62,32.38",0,K7,0,manual,"46.97,41.84",0,K4,0,manual,"31.74,17.68",0,K6,0,manual,"42.50,30.13",0,K8,0,manual,"52.91,54.72",0,K5,0,manual,"38.70,16.55",0,K2,0,manual,"31.10,46.05",0,K1,0,manual,"30.10,58.85",0,208,Cone_286.jpg,80,80
K1,0,manual,"32.70,54.05",0,K8,0,manual,"49.71,50.35",0,K3,0,manual,"32.75,35.38",0,K6,0,manual,"41.05,33.29",0,K2,0,manual,"32.40,45.45",0,K4,0,manual,"32.40,23.90",0,K7,0,manual,"44.74,42.11",0,K5,0,manual,"37.60,22.95",0,207,Cone_285.jpg,80,80
K4,0,manual,"34.53,22.57",0,K6,0,manual,"42.11,30.92",0,K5,0,manual,"39.70,21.95",0,K8,0,manual,"47.68,49.92",0,K3,0,manual,"33.88,31.50",0,K7,0,manual,"45.26,41.05",0,K2,0,manual,"32.60,43.00",0,K1,0,manual,"32.30,51.30",0,206,Cone_284.jpg,80,80
K5,0,manual,"44.90,24.05",0,K2,0,manual,"35.20,41.45",0,K7,0,manual,"46.05,41.97",0,K4,0,manual,"40.34,23.62",0,K6,0,manual,"46.18,33.82",0,K8,0,manual,"47.68,51.63",0,K1,0,manual,"32.30,49.15",0,K3,0,manual,"37.60,33.10",0,205,Cone_283.jpg,80,80
K1,0,manual,"31.10,62.15",0,K4,0,manual,"30.83,33.52",0,K6,0,manual,"40.26,42.11",0,K5,0,manual,"35.90,32.75",0,K7,0,manual,"43.03,50.39",0,K3,0,manual,"31.50,44.38",0,K8,0,manual,"46.51,59.20",0,K2,0,manual,"31.40,53.65",0,204,Cone_282.jpg,80,80
K3,0,manual,"42.38,28.12",0,K7,0,manual,"51.45,44.21",0,K2,0,manual,"36.80,40.05",0,K4,0,manual,"46.92,17.68",0,K6,0,manual,"51.58,32.24",0,K5,0,manual,"52.70,19.05",0,K8,0,manual,"51.09,55.36",0,K1,0,manual,"33.10,48.75",0,203,Cone_281.jpg,80,80
K1,0,manual,"34.50,47.25",0,K2,0,manual,"37.20,42.25",0,K8,0,manual,"47.25,51.52",0,K7,0,manual,"46.84,43.82",0,K3,0,manual,"41.25,32.50",0,K5,0,manual,"48.70,26.05",0,K4,0,manual,"44.81,24.81",0,K6,0,manual,"48.16,34.47",0,202,Cone_280.jpg,80,80
K6,0,manual,"43.68,36.58",0,K3,0,manual,"38.00,35.50",0,K8,0,manual,"44.69,48.96",0,K2,0,manual,"36.20,41.65",0,K5,0,manual,"43.90,29.65",0,K7,0,manual,"44.21,42.24",0,K4,0,manual,"39.66,29.30",0,K1,0,manual,"34.70,47.55",0,201,Cone_28.jpg,80,80
K1,0,manual,"34.00,49.15",0,K8,0,manual,"47.79,47.57",0,K2,0,manual,"34.30,41.25",0,K7,0,manual,"45.39,40.00",0,K5,0,manual,"39.90,22.05",0,K6,0,manual,"42.89,30.26",0,K4,0,manual,"35.72,22.83",0,K3,0,manual,"35.38,31.25",0,200,Cone_279.jpg,80,80
K6,0,manual,"46.84,34.21",0,K2,0,manual,"36.10,40.95",0,K7,0,manual,"47.37,43.16",0,K3,0,manual,"39.25,32.88",0,K4,0,manual,"41.66,23.11",0,K5,0,manual,"46.70,23.75",0,K8,0,manual,"47.79,50.99",0,K1,0,manual,"33.50,49.25",0,199,Cone_278.jpg,80,80
K1,0,manual,"31.70,51.25",0,K4,0,manual,"39.41,22.04",0,K5,0,manual,"44.90,22.45",0,K7,0,manual,"46.18,43.16",0,K2,0,manual,"34.20,42.15",0,K8,0,manual,"47.84,53.17",0,K3,0,manual,"37.00,33.12",0,K6,0,manual,"45.92,33.55",0,198,Cone_277.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,Cone_276.jpg,80,80
K6,0,manual,"48.16,30.39",0,K3,0,manual,"38.00,29.00",0,K8,0,manual,"49.44,53.81",0,K2,0,manual,"34.50,41.65",0,K7,0,manual,"48.68,42.89",0,K5,0,manual,"47.00,18.65",0,K4,0,manual,"41.12,18.48",0,K1,0,manual,"31.40,52.05",0,196,Cone_275.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,Cone_274.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,Cone_273.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,Cone_272.jpg,80,80
K4,0,manual,"40.59,16.10",0,K1,0,manual,"29.80,52.95",0,K7,0,manual,"49.47,43.16",0,K6,0,manual,"48.03,29.74",0,K2,0,manual,"33.40,41.95",0,K3,0,manual,"37.62,28.12",0,K5,0,manual,"46.90,16.15",0,K8,0,manual,"49.39,55.15",0,192,Cone_271.jpg,80,80
K1,0,manual,"29.90,52.25",0,K3,0,manual,"44.00,24.00",0,K6,0,manual,"56.05,28.95",0,K8,0,manual,"53.01,60.05",0,K7,0,manual,"53.29,45.66",0,K2,0,manual,"36.10,38.85",0,K5,0,manual,"57.90,13.05",0,K4,0,manual,"50.62,11.08",0,191,Cone_270.jpg,80,80
K3,0,manual,"35.50,33.50",0,K5,0,manual,"41.20,25.05",0,K8,0,manual,"47.47,51.52",0,K7,0,manual,"44.87,41.84",0,K2,0,manual,"34.20,42.35",0,K6,0,manual,"43.55,33.29",0,K4,0,manual,"36.76,25.35",0,K1,0,manual,"32.70,51.35",0,190,Cone_27.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,Cone_269.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,Cone_268.jpg,49,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,Cone_267.jpg,80,63
K4,0,manual,"24.23,5.02",0,K8,0,manual,"56.16,57.97",0,K7,0,manual,"48.16,39.34",0,K5,0,manual,"35.00,2.45",0,K2,0,manual,"25.70,44.45",0,K1,0,manual,"24.60,63.55",0,K3,0,manual,"25.62,25.62",0,K6,0,manual,"41.18,22.63",0,186,Cone_266.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,Cone_265.jpg,80,80
K1,0,manual,"30.20,56.05",0,K2,0,manual,"31.50,43.85",0,K8,0,manual,"50.67,54.72",0,K6,0,manual,"44.34,30.92",0,K7,0,manual,"46.40,42.50",0,K3,0,manual,"32.62,31.75",0,K5,0,manual,"39.80,16.65",0,K4,0,manual,"33.47,17.30",0,184,Cone_264.jpg,80,80
K3,0,manual,"38.00,32.00",0,K4,0,manual,"39.79,25.35",0,K6,0,manual,"44.61,32.76",0,K8,0,manual,"47.52,47.52",0,K1,0,manual,"34.70,46.55",0,K7,0,manual,"45.26,41.71",0,K5,0,manual,"43.70,25.35",0,K2,0,manual,"36.20,40.85",0,155,Cone_238.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,Cone_237.jpg,80,80
K4,0,manual,"35.72,23.36",0,K6,0,manual,"43.68,33.68",0,K7,0,manual,"46.18,43.55",0,K8,0,manual,"49.71,53.55",0,K5,0,manual,"40.70,22.55",0,K2,0,manual,"34.00,44.75",0,K1,0,manual,"32.80,54.45",0,K3,0,manual,"35.00,35.00",0,153,Cone_236.jpg,80,80
K2,0,manual,"29.00,44.95",0,K1,0,manual,"29.20,60.25",0,K8,0,manual,"50.99,55.25",0,K5,0,manual,"35.50,14.45",0,K7,0,manual,"45.26,42.63",0,K6,0,manual,"40.66,29.74",0,K3,0,manual,"29.12,31.75",0,K4,0,manual,"28.84,15.72",0,152,Cone_235.jpg,80,80
K3,0,manual,"29.50,31.75",0,K4,0,manual,"28.59,20.34",0,K6,0,manual,"38.95,29.61",0,K1,0,manual,"30.30,54.15",0,K7,0,manual,"44.21,40.13",0,K2,0,manual,"30.40,44.45",0,K5,0,manual,"34.40,19.35",0,K8,0,manual,"48.64,48.53",0,151,Cone_234.jpg,80,80
K4,0,manual,"37.30,33.79",0,K1,0,manual,"36.50,48.65",0,K2,0,manual,"37.10,44.45",0,K6,0,manual,"41.58,39.21",0,K7,0,manual,"43.16,44.21",0,K5,0,manual,"39.50,33.55",0,K8,0,manual,"44.75,47.84",0,K3,0,manual,"37.00,39.62",0,150,Cone_233.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,Cone_232.jpg,80,80
K8,0,manual,"50.19,54.03",0,K5,0,manual,"39.50,22.25",0,K6,0,manual,"43.55,33.95",0,K2,0,manual,"33.00,44.55",0,K7,0,manual,"46.58,43.16",0,K1,0,manual,"31.70,54.05",0,K3,0,manual,"34.00,34.75",0,K4,0,manual,"34.78,22.83",0,148,Cone_231.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,Cone_230.jpg,80,80
K3,0,manual,"43.62,22.00",0,K4,0,manual,"51.82,6.48",0,K8,0,manual,"51.84,61.12",0,K1,0,manual,"25.70,49.65",0,K2,0,manual,"35.30,35.35",0,K5,0,manual,"59.70,8.95",0,K6,0,manual,"56.18,28.16",0,K7,0,manual,"53.16,43.95",0,146,Cone_23.jpg,80,80
K4,0,manual,"27.27,15.98",0,K2,0,manual,"28.10,46.45",0,K7,0,manual,"44.74,42.63",0,K8,0,manual,"51.09,54.61",0,K6,0,manual,"40.13,29.61",0,K5,0,manual,"34.20,14.05",0,K1,0,manual,"28.10,61.05",0,K3,0,manual,"28.00,32.38",0,145,Cone_229.jpg,80,80
K1,0,manual,"34.70,51.35",0,K5,0,manual,"35.60,17.95",0,K8,0,manual,"50.29,45.81",0,K7,0,manual,"44.61,36.97",0,K6,0,manual,"40.53,27.76",0,K2,0,manual,"33.50,41.35",0,K3,0,manual,"32.38,30.50",0,K4,0,manual,"31.62,19.54",0,144,Cone_228.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,Cone_227.jpg,80,80
K3,0,manual,"32.88,30.62",0,K4,0,manual,"34.26,20.46",0,K8,0,manual,"48.37,50.29",0,K5,0,manual,"39.80,20.20",0,K6,0,manual,"42.89,30.53",0,K7,0,manual,"45.26,41.45",0,K2,0,manual,"31.80,42.85",0,K1,0,manual,"31.10,51.85",0,142,Cone_226.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,Cone_225.jpg,80,80
K4,0,manual,"26.34,14.65",0,K5,0,manual,"32.50,13.55",0,K8,0,manual,"50.77,53.97",0,K1,0,manual,"27.20,60.55",0,K6,0,manual,"39.61,29.21",0,K2,0,manual,"26.90,45.65",0,K7,0,manual,"44.47,40.66",0,K3,0,manual,"27.00,31.75",0,140,Cone_224.jpg,80,80
K2,0,manual,"29.60,43.25",0,K5,0,manual,"33.50,18.25",0,K1,0,manual,"30.20,53.45",0,K7,0,manual,"43.68,38.16",0,K8,0,manual,"49.60,45.55",0,K6,0,manual,"37.50,28.03",0,K3,0,manual,"28.88,30.38",0,K4,0,manual,"28.72,19.41",0,139,Cone_223.jpg,80,80
K3,0,manual,"34.25,31.50",0,K4,0,manual,"34.92,21.52",0,K2,0,manual,"32.90,42.75",0,K5,0,manual,"40.50,21.45",0,K7,0,manual,"45.92,41.18",0,K1,0,manual,"32.20,52.95",0,K6,0,manual,"43.16,31.18",0,K8,0,manual,"48.75,50.67",0,138,Cone_222.jpg,80,80
K4,0,manual,"30.17,21.12",0,K8,0,manual,"48.96,49.17",0,K7,0,manual,"42.89,39.87",0,K5,0,manual,"35.00,19.75",0,K6,0,manual,"39.47,31.18",0,K1,0,manual,"31.70,55.25",0,K2,0,manual,"31.50,44.00",0,K3,0,manual,"31.00,33.25",0,137,Cone_221.jpg,80,80
K5,0,manual,"31.50,0.05",0,K6,0,manual,"39.34,20.26",0,K1,0,manual,"19.90,69.05",0,K2,0,manual,"20.00,46.15",0,K7,0,manual,"46.84,39.87",0,K8,0,manual,"55.09,58.40",0,K3,0,manual,"19.88,25.00",0,K4,0,manual,"20.26,0.67",0,136,Cone_220.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Cone_22.jpg,80,80
K3,0,manual,"29.00,32.12",0,K4,0,manual,"28.18,17.43",0,K1,0,manual,"29.70,59.25",0,K2,0,manual,"29.30,45.20",0,K6,0,manual,"39.61,30.00",0,K7,0,manual,"45.00,41.32",0,K5,0,manual,"35.20,15.85",0,K8,0,manual,"50.29,53.81",0,134,Cone_219.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,Cone_218.jpg,80,80
K4,0,manual,"20.79,1.46",0,K5,0,manual,"33.40,0.25",0,K8,0,manual,"57.60,60.48",0,K1,0,manual,"21.90,69.25",0,K7,0,manual,"48.95,41.05",0,K6,0,manual,"40.53,20.66",0,K2,0,manual,"22.20,47.45",0,K3,0,manual,"21.88,23.75",0,132,Cone_217.jpg,80,80
K6,0,manual,"38.82,30.00",0,K7,0,manual,"43.68,41.05",0,K1,0,manual,"29.50,58.75",0,K8,0,manual,"50.19,52.32",0,K2,0,manual,"29.00,44.85",0,K5,0,manual,"33.40,16.05",0,K3,0,manual,"28.75,32.50",0,K4,0,manual,"27.79,17.55",0,131,Cone_216.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,Cone_215.jpg,80,80
K3,0,manual,"34.00,35.12",0,K4,0,manual,"34.78,23.90",0,K2,0,manual,"33.80,44.25",0,K5,0,manual,"39.80,23.45",0,K8,0,manual,"48.43,51.09",0,K1,0,manual,"33.00,53.05",0,K7,0,manual,"45.53,42.50",0,K6,0,manual,"42.89,34.08",0,129,Cone_214.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,Cone_213.jpg,80,80
K4,0,manual,"41.91,25.47",0,K7,0,manual,"47.63,42.63",0,K2,0,manual,"38.00,41.25",0,K5,0,manual,"45.90,25.85",0,K8,0,manual,"48.75,50.24",0,K1,0,manual,"35.90,49.15",0,K6,0,manual,"47.24,34.08",0,K3,0,manual,"40.12,32.75",0,127,Cone_212.jpg,80,80
K1,0,manual,"34.40,46.35",0,K5,0,manual,"50.00,21.55",0,K6,0,manual,"49.61,32.37",0,K7,0,manual,"48.95,41.97",0,K2,0,manual,"38.00,38.35",0,K8,0,manual,"50.67,53.33",0,K3,0,manual,"42.10,29.70",0,K4,0,manual,"45.60,20.72",0,126,Cone_211.jpg,80,80
K3,0,manual,"29.12,31.00",0,K4,0,manual,"28.59,16.89",0,K1,0,manual,"29.30,58.85",0,K6,0,manual,"40.53,28.16",0,K8,0,manual,"51.89,53.49",0,K5,0,manual,"35.10,15.25",0,K7,0,manual,"46.18,41.18",0,K2,0,manual,"29.60,45.35",0,125,Cone_210.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,Cone_21.jpg,80,80
K4,0,manual,"35.85,25.22",0,K1,0,manual,"34.10,53.20",0,K6,0,manual,"43.03,34.21",0,K8,0,manual,"48.21,50.24",0,K2,0,manual,"34.90,43.25",0,K5,0,manual,"40.70,24.45",0,K7,0,manual,"45.26,41.58",0,K3,0,manual,"35.00,34.50",0,123,Cone_209.jpg,80,80
K7,0,manual,"45.26,47.63",0,K2,0,manual,"35.80,46.35",0,K8,0,manual,"46.24,55.41",0,K5,0,manual,"45.30,31.55",0,K6,0,manual,"44.74,40.00",0,K1,0,manual,"33.40,53.20",0,K3,0,manual,"38.00,39.00",0,K4,0,manual,"40.21,30.75",0,122,Cone_208.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,Cone_207.jpg,80,80
K3,0,manual,"34.62,32.38",0,K4,0,manual,"35.19,19.93",0,K8,0,manual,"50.56,52.37",0,K1,0,manual,"32.00,54.55",0,K6,0,manual,"44.34,31.58",0,K2,0,manual,"33.40,43.55",0,K7,0,manual,"46.84,41.18",0,K5,0,manual,"41.80,19.05",0,120,Cone_206.jpg,80,80
K4,0,manual,"28.31,14.53",0,K5,0,manual,"34.70,12.55",0,K1,0,manual,"28.20,62.35",0,K6,0,manual,"41.45,28.95",0,K2,0,manual,"28.80,45.95",0,K7,0,manual,"46.84,41.18",0,K8,0,manual,"52.69,55.04",0,K3,0,manual,"28.12,31.38",0,119,Cone_205.jpg,80,80
K2,0,manual,"35.90,43.75",0,K6,0,manual,"40.53,38.03",0,K8,0,manual,"44.69,47.47",0,K7,0,manual,"41.58,42.89",0,K1,0,manual,"35.70,48.45",0,K5,0,manual,"38.70,32.45",0,K3,0,manual,"36.10,38.50",0,K4,0,manual,"36.38,33.00",0,118,Cone_204.jpg,80,80
K3,0,manual,"30.00,30.50",0,K4,0,manual,"29.38,19.93",0,K5,0,manual,"33.60,19.15",0,K7,0,manual,"44.74,39.34",0,K6,0,manual,"39.74,28.16",0,K8,0,manual,"48.53,48.00",0,K1,0,manual,"30.30,53.05",0,K2,0,manual,"31.20,43.15",0,117,Cone_203.jpg,80,80
K4,0,manual,"36.38,29.05",0,K2,0,manual,"36.20,40.55",0,K1,0,manual,"36.10,45.75",0,K7,0,manual,"43.42,39.47",0,K5,0,manual,"38.80,28.75",0,K8,0,manual,"45.71,43.79",0,K6,0,manual,"40.79,33.68",0,K3,0,manual,"36.12,34.00",0,116,Cone_202.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,Cone_201.jpg,80,80
K5,0,manual,"40.90,19.55",0,K6,0,manual,"44.21,32.11",0,K8,0,manual,"49.92,54.93",0,K7,0,manual,"46.84,42.76",0,K1,0,manual,"30.20,55.75",0,K2,0,manual,"32.20,43.75",0,K3,0,manual,"33.50,33.00",0,K4,0,manual,"35.06,19.79",0,114,Cone_200.jpg,80,80
K3,0,manual,"37.88,31.50",0,K4,0,manual,"39.79,26.01",0,K1,0,manual,"35.30,43.95",0,K6,0,manual,"44.21,31.58",0,K5,0,manual,"42.60,26.25",0,K8,0,manual,"45.17,44.75",0,K2,0,manual,"36.40,38.50",0,K7,0,manual,"44.61,38.55",0,113,Cone_20.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,Cone_2.jpg,80,80
K4,0,manual,"25.93,11.21",0,K5,0,manual,"34.20,9.25",0,K7,0,manual,"45.92,40.26",0,K1,0,manual,"26.80,61.75",0,K8,0,manual,"53.33,54.19",0,K2,0,manual,"26.60,44.85",0,K6,0,manual,"40.26,25.26",0,K3,0,manual,"26.38,28.12",0,111,Cone_199.jpg,80,80
K2,0,manual,"31.30,41.25",0,K5,0,manual,"44.40,14.05",0,K7,0,manual,"48.03,41.18",0,K8,0,manual,"50.72,52.75",0,K6,0,manual,"45.53,27.76",0,K1,0,manual,"29.90,53.35",0,K3,0,manual,"33.62,27.50",0,K4,0,manual,"34.92,14.26",0,110,Cone_198.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Cone_197.jpg,80,80
K4,0,manual,"24.76,7.93",0,K3,0,manual,"25.25,28.00",0,K1,0,manual,"24.30,63.75",0,K7,0,manual,"46.32,40.79",0,K2,0,manual,"25.40,45.55",0,K5,0,manual,"33.60,6.35",0,K8,0,manual,"55.36,56.96",0,K6,0,manual,"40.53,24.87",0,108,Cone_196.jpg,80,80
K7,0,manual,"45.66,39.61",0,K6,0,manual,"39.47,26.84",0,K1,0,manual,"29.90,56.15",0,K5,0,manual,"33.80,19.95",0,K8,0,manual,"49.81,49.39",0,K2,0,manual,"29.70,43.45",0,K4,0,manual,"29.25,21.00;29.25,21.00",0,K3,0,manual,"29.00,30.50",0,107,Cone_195.jpg,80,80
K3,0,manual,"33.50,28.38",0,K4,0,manual,"35.98,10.95",0,K6,0,manual,"46.84,28.68",0,K1,0,manual,"27.60,58.25",0,K2,0,manual,"30.60,43.65",0,K5,0,manual,"44.20,11.25",0,K7,0,manual,"49.47,43.82",0,K8,0,manual,"52.48,57.71",0,106,Cone_194.jpg,80,80
K5,0,manual,"30.80,1.25",0,K7,0,manual,"46.32,39.87",0,K2,0,manual,"21.80,44.85",0,K1,0,manual,"22.50,67.15",0,K8,0,manual,"55.20,58.19",0,K6,0,manual,"38.95,21.71",0,K3,0,manual,"21.88,25.00",0,K4,0,manual,"20.40,3.95",0,105,Cone_193.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,Cone_192.jpg,80,80
K3,0,manual,"35.12,28.00",0,K4,0,manual,"38.88,12.15",0,K5,0,manual,"46.40,12.55",0,K7,0,manual,"49.61,42.50",0,K8,0,manual,"53.01,58.77",0,K6,0,manual,"48.42,29.08",0,K1,0,manual,"28.50,57.45",0,K2,0,manual,"32.30,41.65",0,103,Cone_191.jpg,80,80
K2,0,manual,"25.90,45.05",0,K8,0,manual,"54.93,58.35",0,K7,0,manual,"47.89,41.05",0,K1,0,manual,"24.70,63.95",0,K6,0,manual,"41.32,24.34",0,K5,0,manual,"36.30,5.75",0,K3,0,manual,"26.25,26.88",0,K4,0,manual,"26.73,7.27",0,102,Cone_190.jpg,80,80
K4,0,manual,"39.41,26.92",0,K3,0,manual,"37.62,32.75",0,K6,0,manual,"43.82,32.89",0,K1,0,manual,"35.80,45.65",0,K7,0,manual,"44.34,40.53",0,K5,0,manual,"42.80,27.05",0,K8,0,manual,"45.49,45.60",0,K2,0,manual,"37.00,39.65",0,101,Cone_19.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,Cone_189.jpg,80,80
K6,0,manual,"10.76,33.68",0,K2,0,manual,"3.90,44.75",0,K5,0,manual,"5.80,24.85",0,K8,0,manual,"17.40,48.21",0,K7,0,manual,"14.45,41.97",0,K1,0,manual,"5.00,53.05",0,K4,0,manual,"2.33,25.88",0,K3,0,manual,"3.00,35.50",0,99,Cone_188.jpg,51,80
K4,0,manual,"29.12,28.38",0,K3,0,manual,"28.62,41.00",0,K7,0,manual,"43.16,49.08",0,K8,0,manual,"47.68,60.37",0,K5,0,manual,"34.90,27.25",0,K2,0,manual,"28.20,52.45",0,K6,0,manual,"38.68,39.47",0,K1,0,manual,"27.60,65.45",0,98,Cone_187.jpg,80,80
K3,0,manual,"33.62,34.00",0,K6,0,manual,"41.18,32.24",0,K1,0,manual,"32.90,52.35",0,K2,0,manual,"33.60,43.25",0,K7,0,manual,"44.61,40.53",0,K5,0,manual,"37.50,22.35",0,K8,0,manual,"48.32,48.53",0,K4,0,manual,"32.81,23.24",0,97,Cone_186.jpg,80,80
K8,0,manual,"50.67,53.55",0,K1,0,manual,"31.30,57.55",0,K6,0,manual,"41.45,32.11",0,K5,0,manual,"38.10,20.05",0,K2,0,manual,"31.30,45.75",0,K7,0,manual,"45.79,43.16",0,K4,0,manual,"32.02,21.12",0,K3,0,manual,"31.62,33.75",0,96,Cone_185.jpg,80,80
K4,0,manual,"36.64,22.57",0,K3,0,manual,"35.00,31.50",0,K1,0,manual,"32.40,53.05",0,K7,0,manual,"46.18,42.11",0,K2,0,manual,"34.10,43.05",0,K6,0,manual,"44.34,31.58",0,K5,0,manual,"42.10,21.95",0,K8,0,manual,"48.11,51.20",0,95,Cone_184.jpg,80,80
K3,0,manual,"30.38,29.75",0,K5,0,manual,"37.30,16.05",0,K1,0,manual,"30.70,56.15",0,K6,0,manual,"41.84,26.84",0,K8,0,manual,"51.20,51.20",0,K7,0,manual,"46.71,40.53",0,K2,0,manual,"30.40,43.55",0,K4,0,manual,"31.08,17.30",0,94,Cone_183.jpg,80,80
K6,0,manual,"47.11,33.16",0,K8,0,manual,"49.70,53.70",0,K2,0,manual,"34.70,42.05",0,K1,0,manual,"31.70,52.25",0,K5,0,manual,"45.80,20.15",0,K7,0,manual,"48.55,43.16",0,K4,0,manual,"39.79,19.93",0,K3,0,manual,"37.00,31.75",0,93,Cone_182.jpg,80,80
