_id,_name,_width,_height,points/0/_label,points/0/_occluded,points/0/_source,points/0/_points,points/0/_z_order,points/1/_label,points/1/_occluded,points/1/_source,points/1/_points,points/1/_z_order,points/2/_label,points/2/_occluded,points/2/_source,points/2/_points,points/2/_z_order,points/3/_label,points/3/_occluded,points/3/_source,points/3/_points,points/3/_z_order,points/4/_label,points/4/_occluded,points/4/_source,points/4/_points,points/4/_z_order,points/5/_label,points/5/_occluded,points/5/_source,points/5/_points,points/5/_z_order,points/6/_label,points/6/_occluded,points/6/_source,points/6/_points,points/6/_z_order,points/7/_label,points/7/_occluded,points/7/_source,points/7/_points,points/7/_z_order
121,Cone_207.jpg,80,80,K4,0,manual,"32.50,31.84",0,K3,0,manual,"31.89,37.55",0,K1,0,manual,"31.00,49.30",0,K2,0,manual,"31.30,43.70",0,K7,0,manual,"38.50,42.60",0,K8,0,manual,"40.26,47.71",0,K6,0,manual,"36.90,37.20",0,K5,0,manual,"35.80,31.80",0
120,Cone_206.jpg,80,80,K2,0,manual,"31.30,43.70",0,K7,0,manual,"48.98,42.96",0,K1,0,manual,"29.00,56.80",0,K8,0,manual,"51.62,56.82",0,K6,0,manual,"45.54,30.23",0,K3,0,manual,"34.56,30.83",0,K4,0,manual,"35.79,15.00",0,K5,0,manual,"43.29,14.74",0
119,Cone_205.jpg,80,80,K6,0,manual,"38.81,22.97",0,K8,0,manual,"53.20,58.14",0,K4,0,manual,"22.11,6.45",0,K5,0,manual,"32.76,3.42",0,K3,0,manual,"23.15,27.20",0,K1,0,manual,"22.50,64.80",0,K7,0,manual,"46.21,39.39",0,K2,0,manual,"23.00,45.50",0
118,Cone_204.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Cone_203.jpg,80,80,K5,0,manual,"34.74,19.47",0,K3,0,manual,"31.25,33.28",0,K4,0,manual,"30.00,20.53",0,K7,0,manual,"44.49,40.98",0,K2,0,manual,"31.00,44.90",0,K1,0,manual,"30.50,56.00",0,K8,0,manual,"49.50,51.14",0,K6,0,manual,"38.42,30.50",0
116,Cone_202.jpg,80,80,K1,0,manual,"33.00,50.60",0,K7,0,manual,"44.75,37.28",0,K2,0,manual,"32.90,40.60",0,K8,0,manual,"48.84,45.86",0,K6,0,manual,"39.47,28.51",0,K5,0,manual,"35.13,18.68",0,K3,0,manual,"32.53,30.08",0,K4,0,manual,"30.40,20.10",0
115,Cone_201.jpg,80,80,K5,0,manual,"42.50,17.90",0,K6,0,manual,"45.15,30.10",0,K8,0,manual,"50.17,54.18",0,K4,0,manual,"36.32,18.29",0,K3,0,manual,"34.13,30.40",0,K2,0,manual,"31.40,43.00",0,K7,0,manual,"47.66,42.96",0,K1,0,manual,"30.20,54.50",0
114,Cone_200.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Cone_20.jpg,80,80,K3,0,manual,"37.55,29.01",0,K2,0,manual,"34.30,38.50",0,K1,0,manual,"31.50,46.20",0,K7,0,manual,"46.40,39.93",0,K4,0,manual,"39.60,18.90",0,K5,0,manual,"44.70,19.20",0,K8,0,manual,"47.06,48.78",0,K6,0,manual,"45.68,29.57",0
112,Cone_2.jpg,80,80,K1,0,manual,"31.00,57.40",0,K2,0,manual,"31.40,47.00",0,K5,0,manual,"35.10,23.60",0,K4,0,manual,"31.60,24.30",0,K6,0,manual,"39.08,34.90",0,K7,0,manual,"42.38,44.67",0,K8,0,manual,"47.13,53.78",0,K3,0,manual,"31.57,36.37",0
111,Cone_199.jpg,80,80,K8,0,manual,"52.54,56.03",0,K5,0,manual,"33.82,7.89",0,K6,0,manual,"39.87,26.14",0,K3,0,manual,"26.03,29.12",0,K4,0,manual,"24.21,9.87",0,K2,0,manual,"25.80,45.90",0,K7,0,manual,"46.34,40.58",0,K1,0,manual,"25.20,62.40",0
110,Cone_198.jpg,80,80,K4,0,manual,"27.80,19.90",0,K2,0,manual,"29.10,44.20",0,K7,0,manual,"42.64,40.84",0,K1,0,manual,"29.00,54.70",0,K6,0,manual,"36.83,28.91",0,K5,0,manual,"33.55,18.42",0,K8,0,manual,"47.80,49.60",0,K3,0,manual,"28.69,32.53",0
109,Cone_197.jpg,54,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Cone_196.jpg,80,80,K4,0,manual,"35.26,19.87",0,K3,0,manual,"33.39,30.40",0,K8,0,manual,"48.30,52.30",0,K6,0,manual,"42.51,30.36",0,K2,0,manual,"32.40,42.60",0,K5,0,manual,"39.90,20.20",0,K7,0,manual,"45.10,42.30",0,K1,0,manual,"31.00,52.80",0
107,Cone_195.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Cone_194.jpg,80,80,K6,0,manual,"39.80,31.09",0,K8,0,manual,"48.91,50.63",0,K3,0,manual,"31.36,33.81",0,K5,0,manual,"35.53,19.47",0,K7,0,manual,"44.49,39.92",0,K2,0,manual,"32.00,44.70",0,K1,0,manual,"32.10,55.20",0,K4,0,manual,"30.00,20.53",0
105,Cone_193.jpg,80,80,K1,0,manual,"34.20,46.90",0,K3,0,manual,"33.30,33.20",0,K2,0,manual,"33.90,40.40",0,K7,0,manual,"42.64,38.34",0,K5,0,manual,"35.91,26.93",0,K4,0,manual,"33.10,27.70",0,K6,0,manual,"38.42,31.16",0,K8,0,manual,"45.30,43.90",0
104,Cone_192.jpg,80,80,K5,0,manual,"34.70,14.90",0,K3,0,manual,"27.73,32.96",0,K6,0,manual,"39.50,29.90",0,K8,0,manual,"51.70,55.00",0,K4,0,manual,"26.18,16.71",0,K7,0,manual,"45.81,42.69",0,K1,0,manual,"28.90,61.00",0,K2,0,manual,"28.40,46.90",0
103,Cone_191.jpg,80,80,K2,0,manual,"22.20,46.00",0,K1,0,manual,"21.70,67.50",0,K6,0,manual,"38.15,19.85",0,K4,0,manual,"19.40,2.40",0,K5,0,manual,"32.10,1.50",0,K8,0,manual,"56.50,59.19",0,K7,0,manual,"47.39,39.66",0,K3,0,manual,"20.80,23.36",0
102,Cone_190.jpg,80,80,K2,0,manual,"29.80,45.70",0,K7,0,manual,"44.75,41.64",0,K8,0,manual,"50.43,53.52",0,K6,0,manual,"38.94,30.10",0,K1,0,manual,"30.10,58.80",0,K3,0,manual,"29.23,33.28",0,K5,0,manual,"33.42,16.84",0,K4,0,manual,"26.97,18.42",0
101,Cone_19.jpg,80,80,K6,0,manual,"50.83,29.57",0,K5,0,manual,"50.26,13.68",0,K2,0,manual,"33.80,41.30",0,K8,0,manual,"52.15,58.67",0,K3,0,manual,"37.87,27.84",0,K4,0,manual,"41.84,13.16",0,K1,0,manual,"29.70,53.80",0,K7,0,manual,"51.62,44.15",0
100,Cone_189.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Cone_188.jpg,80,80,K4,0,manual,"34.21,23.95",0,K7,0,manual,"44.88,42.43",0,K3,0,manual,"34.03,35.20",0,K1,0,manual,"32.50,53.60",0,K5,0,manual,"39.70,24.10",0,K2,0,manual,"33.30,44.10",0,K6,0,manual,"42.64,33.66",0,K8,0,manual,"48.58,51.01",0
98,Cone_187.jpg,80,80,K3,0,manual,"32.21,32.32",0,K7,0,manual,"44.75,38.34",0,K1,0,manual,"33.50,52.60",0,K5,0,manual,"35.39,19.87",0,K2,0,manual,"32.90,43.00",0,K8,0,manual,"49.50,47.31",0,K6,0,manual,"39.87,29.83",0,K4,0,manual,"30.26,20.66",0
97,Cone_186.jpg,80,80,K6,0,manual,"40.13,21.91",0,K8,0,manual,"56.90,57.88",0,K2,0,manual,"23.80,45.90",0,K5,0,manual,"33.95,2.50",0,K4,0,manual,"22.63,4.74",0,K7,0,manual,"49.11,40.84",0,K1,0,manual,"24.20,65.60",0,K3,0,manual,"23.57,25.49",0
96,Cone_185.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Cone_184.jpg,80,80,K4,0,manual,"28.42,16.18",0,K3,0,manual,"29.12,29.76",0,K1,0,manual,"29.20,52.70",0,K7,0,manual,"44.75,38.73",0,K5,0,manual,"34.34,14.87",0,K6,0,manual,"38.55,26.93",0,K8,0,manual,"49.24,48.63",0,K2,0,manual,"29.10,42.00",0
94,Cone_183.jpg,80,80,K7,0,manual,"46.47,41.90",0,K1,0,manual,"34.00,46.30",0,K3,0,manual,"40.21,31.79",0,K6,0,manual,"46.60,33.14",0,K8,0,manual,"46.73,50.22",0,K2,0,manual,"36.50,39.20",0,K5,0,manual,"46.84,23.29",0,K4,0,manual,"43.16,22.63",0
93,Cone_182.jpg,80,80,K2,0,manual,"35.40,48.50",0,K6,0,manual,"42.90,42.11",0,K8,0,manual,"44.22,56.29",0,K5,0,manual,"42.37,33.95",0,K4,0,manual,"38.55,33.68",0,K1,0,manual,"33.50,54.30",0,K3,0,manual,"37.44,41.60",0,K7,0,manual,"43.96,49.16",0
92,Cone_181.jpg,80,80,K4,0,manual,"39.47,26.45",0,K1,0,manual,"35.20,45.60",0,K3,0,manual,"38.08,33.39",0,K7,0,manual,"44.36,41.11",0,K8,0,manual,"45.40,46.50",0,K2,0,manual,"36.50,40.40",0,K6,0,manual,"43.60,33.80",0,K5,0,manual,"42.60,26.60",0
91,Cone_180.jpg,80,80,K1,0,manual,"32.90,53.10",0,K7,0,manual,"43.17,42.56",0,K3,0,manual,"33.28,36.05",0,K2,0,manual,"33.00,43.50",0,K8,0,manual,"45.81,50.48",0,K6,0,manual,"40.53,34.98",0,K5,0,manual,"37.63,26.32",0,K4,0,manual,"33.29,27.37",0
90,Cone_18.jpg,80,80,K8,0,manual,"48.32,49.95",0,K6,0,manual,"48.58,33.66",0,K2,0,manual,"38.30,40.60",0,K5,0,manual,"48.16,25.53",0,K4,0,manual,"43.68,25.00",0,K7,0,manual,"48.45,43.22",0,K1,0,manual,"36.10,47.30",0,K3,0,manual,"41.39,32.75",0
89,Cone_179.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Cone_178.jpg,80,80,K3,0,manual,"38.40,33.30",0,K7,0,manual,"44.75,40.84",0,K1,0,manual,"36.50,45.60",0,K6,0,manual,"43.70,33.27",0,K5,0,manual,"42.90,27.20",0,K4,0,manual,"39.50,27.20",0,K2,0,manual,"37.50,40.60",0,K8,0,manual,"45.28,45.20",0
87,Cone_177.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Cone_176.jpg,80,80,K7,0,manual,"45.08,41.39",0,K2,0,manual,"26.40,44.60",0,K5,0,manual,"32.76,11.05",0,K1,0,manual,"26.80,60.80",0,K6,0,manual,"38.42,27.19",0,K8,0,manual,"50.56,55.23",0,K3,0,manual,"26.10,30.30",0,K4,0,manual,"24.47,12.50",0
85,Cone_175.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Cone_174.jpg,50,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Cone_173.jpg,80,80,K5,0,manual,"36.18,17.89",0,K2,0,manual,"32.20,43.40",0,K8,0,manual,"50.20,50.00",0,K6,0,manual,"40.66,29.97",0,K1,0,manual,"31.90,54.40",0,K4,0,manual,"30.92,18.42",0,K3,0,manual,"31.80,31.90",0,K7,0,manual,"45.68,40.45",0
82,Cone_172.jpg,80,80,K3,0,manual,"34.30,36.50",0,K7,0,manual,"44.49,43.88",0,K4,0,manual,"35.40,25.90",0,K6,0,manual,"41.58,35.38",0,K1,0,manual,"33.80,53.60",0,K5,0,manual,"39.47,25.79",0,K2,0,manual,"33.80,45.10",0,K8,0,manual,"46.86,51.54",0
81,Cone_171.jpg,80,80,K7,0,manual,"44.75,49.43",0,K6,0,manual,"41.58,41.06",0,K2,0,manual,"34.00,51.00",0,K1,0,manual,"33.60,59.60",0,K8,0,manual,"46.73,57.35",0,K5,0,manual,"39.50,32.40",0,K3,0,manual,"34.40,42.90",0,K4,0,manual,"34.34,32.63",0
80,Cone_170.jpg,80,80,K1,0,manual,"31.40,52.20",0,K8,0,manual,"37.49,52.46",0,K5,0,manual,"36.18,41.18",0,K6,0,manual,"36.57,45.02",0,K2,0,manual,"31.80,48.70",0,K3,0,manual,"32.30,44.90",0,K4,0,manual,"33.16,41.05",0,K7,0,manual,"37.36,49.29",0
79,Cone_17.jpg,80,80,K3,0,manual,"41.40,32.30",0,K4,0,manual,"44.87,25.66",0,K7,0,manual,"47.39,42.69",0,K2,0,manual,"38.80,38.60",0,K6,0,manual,"47.46,34.79",0,K1,0,manual,"34.60,45.10",0,K8,0,manual,"47.52,49.82",0,K5,0,manual,"47.89,26.32",0
78,Cone_169.jpg,80,80,K4,0,manual,"41.72,1.50",0,K7,0,manual,"54.92,45.47",0,K8,0,manual,"56.90,66.19",0,K6,0,manual,"53.73,23.55",0,K5,0,manual,"53.20,2.43",0,K1,0,manual,"21.20,60.90",0,K2,0,manual,"28.40,40.20",0,K3,0,manual,"35.10,20.10",0
77,Cone_168.jpg,80,80,K5,0,manual,"34.61,19.08",0,K8,0,manual,"49.24,51.14",0,K1,0,manual,"31.00,56.20",0,K2,0,manual,"31.00,45.10",0,K6,0,manual,"39.47,31.29",0,K4,0,manual,"29.47,20.26",0,K3,0,manual,"30.20,34.00",0,K7,0,manual,"43.83,41.37",0
76,Cone_167.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Cone_166.jpg,80,80,K3,0,manual,"27.60,29.10",0,K4,0,manual,"25.53,12.89",0,K2,0,manual,"27.90,44.40",0,K5,0,manual,"34.21,11.18",0,K8,0,manual,"53.20,53.65",0,K7,0,manual,"46.73,40.32",0,K1,0,manual,"27.80,60.40",0,K6,0,manual,"39.74,24.95",0
74,Cone_165.jpg,80,80,K2,0,manual,"32.90,44.30",0,K7,0,manual,"43.17,43.09",0,K1,0,manual,"33.00,51.90",0,K8,0,manual,"46.34,50.22",0,K5,0,manual,"37.89,26.32",0,K6,0,manual,"39.87,35.25",0,K4,0,manual,"33.16,26.97",0,K3,0,manual,"33.10,35.70",0
73,Cone_164.jpg,80,80,K3,0,manual,"34.40,26.30",0,K4,0,manual,"37.63,7.50",0,K6,0,manual,"48.80,27.60",0,K8,0,manual,"54.39,63.42",0,K5,0,manual,"47.40,8.30",0,K1,0,manual,"24.60,60.70",0,K2,0,manual,"29.00,43.20",0,K7,0,manual,"51.62,46.26",0
72,Cone_163.jpg,80,80,K1,0,manual,"27.20,61.50",0,K2,0,manual,"27.00,47.30",0,K7,0,manual,"44.95,42.44",0,K6,0,manual,"39.01,29.11",0,K5,0,manual,"32.50,14.08",0,K8,0,manual,"51.09,56.55",0,K4,0,manual,"25.26,15.26",0,K3,0,manual,"26.50,32.20",0
71,Cone_162.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Cone_161.jpg,80,80,K3,0,manual,"29.60,33.80",0,K4,0,manual,"27.63,21.45",0,K5,0,manual,"33.03,19.74",0,K1,0,manual,"31.30,54.70",0,K7,0,manual,"43.43,40.58",0,K8,0,manual,"48.32,49.69",0,K6,0,manual,"38.42,31.16",0,K2,0,manual,"30.30,44.70",0
69,Cone_160.jpg,80,80,K2,0,manual,"32.40,41.60",0,K8,0,manual,"45.02,46.12",0,K6,0,manual,"39.74,31.02",0,K7,0,manual,"42.90,39.92",0,K3,0,manual,"32.50,32.90",0,K5,0,manual,"37.37,24.21",0,K1,0,manual,"33.10,49.10",0,K4,0,manual,"32.50,25.26",0
68,Cone_16.jpg,80,80,K7,0,manual,"51.09,56.82",0,K1,0,manual,"31.10,59.10",0,K4,0,manual,"45.50,11.70",0,K3,0,manual,"41.30,24.90",0,K8,0,manual,"51.35,64.74",0,K5,0,manual,"51.50,12.65",0,K6,0,manual,"51.62,27.33",0,K2,0,manual,"32.90,53.90",0
67,Cone_159.jpg,80,80,K8,0,manual,"48.45,63.02",0,K1,0,manual,"25.90,69.10",0,K2,0,manual,"24.80,54.40",0,K3,0,manual,"24.30,39.30",0,K6,0,manual,"36.83,36.30",0,K7,0,manual,"42.64,48.63",0,K5,0,manual,"31.05,21.18",0,K4,0,manual,"23.55,22.11",0
66,Cone_158.jpg,80,80,K4,0,manual,"38.95,12.11",0,K7,0,manual,"50.30,44.01",0,K2,0,manual,"32.20,42.20",0,K6,0,manual,"48.71,29.17",0,K3,0,manual,"35.80,27.80",0,K1,0,manual,"28.30,56.40",0,K5,0,manual,"47.11,12.50",0,K8,0,manual,"52.81,59.46",0
65,Cone_157.jpg,80,80,K7,0,manual,"44.88,41.11",0,K6,0,manual,"41.32,32.34",0,K2,0,manual,"33.60,43.90",0,K5,0,manual,"38.29,22.37",0,K8,0,manual,"48.45,48.90",0,K1,0,manual,"33.50,52.10",0,K3,0,manual,"33.60,33.60",0,K4,0,manual,"32.89,23.55",0
64,Cone_156.jpg,80,80,K2,0,manual,"25.60,44.30",0,K3,0,manual,"26.70,26.30",0,K1,0,manual,"24.50,61.80",0,K4,0,manual,"26.80,5.40",0,K5,0,manual,"36.20,4.10",0,K7,0,manual,"48.45,40.98",0,K8,0,manual,"54.65,57.74",0,K6,0,manual,"41.58,23.23",0
63,Cone_155.jpg,80,80,K4,0,manual,"31.97,23.82",0,K1,0,manual,"34.20,51.00",0,K3,0,manual,"33.50,33.90",0,K5,0,manual,"36.71,22.63",0,K6,0,manual,"40.00,32.08",0,K7,0,manual,"43.56,39.52",0,K2,0,manual,"33.60,42.80",0,K8,0,manual,"47.39,46.79",0
62,Cone_154.jpg,80,80,K8,0,manual,"51.49,53.39",0,K1,0,manual,"31.70,57.40",0,K6,0,manual,"43.17,32.21",0,K5,0,manual,"39.21,19.61",0,K2,0,manual,"32.50,46.30",0,K7,0,manual,"47.39,44.01",0,K3,0,manual,"33.80,34.80",0,K4,0,manual,"33.42,20.26",0
61,Cone_153.jpg,80,80,K4,0,manual,"29.10,27.40",0,K2,0,manual,"29.20,52.80;29.20,52.80",0,K6,0,manual,"39.34,39.34",0,K1,0,manual,"28.20,64.60",0,K5,0,manual,"36.18,27.11",0,K7,0,manual,"43.70,50.61",0,K8,0,manual,"47.66,60.78",0,K3,0,manual,"29.60,41.60",0
60,Cone_152.jpg,80,80,K7,0,manual,"46.60,41.64",0,K3,0,manual,"34.20,30.30",0,K8,0,manual,"48.84,54.71",0,K2,0,manual,"32.00,42.80",0,K1,0,manual,"30.30,54.10",0,K6,0,manual,"43.70,30.36",0,K5,0,manual,"42.20,18.60",0,K4,0,manual,"36.32,18.42",0
59,Cone_151.jpg,80,80,K5,0,manual,"33.00,10.70",0,K4,0,manual,"25.79,11.97",0,K1,0,manual,"27.40,59.00",0,K8,0,manual,"50.69,52.86",0,K2,0,manual,"27.10,44.30",0,K7,0,manual,"44.75,39.79",0,K6,0,manual,"39.08,25.21",0,K3,0,manual,"26.40,28.40",0
58,Cone_150.jpg,80,80,K4,0,manual,"42.11,12.89",0,K8,0,manual,"50.30,55.10",0,K2,0,manual,"34.00,39.80",0,K7,0,manual,"50.17,42.30",0,K5,0,manual,"49.08,13.82",0,K6,0,manual,"49.24,28.91",0,K3,0,manual,"37.10,27.90",0,K1,0,manual,"29.20,51.80",0
57,Cone_15.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Cone_149.jpg,80,80,K6,0,manual,"44.75,32.08",0,K8,0,manual,"46.34,49.03",0,K7,0,manual,"45.54,41.77",0,K2,0,manual,"35.80,41.30",0,K3,0,manual,"36.90,31.80",0,K1,0,manual,"33.80,48.60",0,K5,0,manual,"43.68,23.68",0,K4,0,manual,"38.42,23.16",0
55,Cone_148.jpg,80,80,K2,0,manual,"35.60,41.20",0,K3,0,manual,"35.40,34.50",0,K4,0,manual,"35.39,29.34",0,K5,0,manual,"38.82,28.68",0,K1,0,manual,"35.40,46.80",0,K8,0,manual,"44.75,44.41",0,K7,0,manual,"43.17,39.39",0,K6,0,manual,"40.00,33.27",0
54,Cone_147.jpg,80,80,K3,0,manual,"38.30,31.10",0,K5,0,manual,"48.55,17.89",0,K6,0,manual,"48.71,32.34",0,K2,0,manual,"35.10,43.10",0,K1,0,manual,"31.40,54.80",0,K7,0,manual,"50.03,44.67",0,K8,0,manual,"51.49,57.88",0,K4,0,manual,"41.71,17.11",0
53,Cone_146.jpg,80,80,K4,0,manual,"32.50,7.89",0,K3,0,manual,"31.20,25.90",0,K6,0,manual,"44.49,25.21",0,K8,0,manual,"54.90,55.10",0,K1,0,manual,"27.80,57.80",0,K7,0,manual,"50.43,39.92",0,K5,0,manual,"40.53,7.37",0,K2,0,manual,"29.70,42.40",0
52,Cone_145.jpg,80,80,K1,0,manual,"32.30,49.10",0,K5,0,manual,"47.76,18.95",0,K8,0,manual,"50.03,51.54",0,K3,0,manual,"39.40,29.40",0,K2,0,manual,"35.90,39.90",0,K6,0,manual,"47.66,30.23",0,K7,0,manual,"49.11,42.43",0,K4,0,manual,"42.50,18.42",0
51,Cone_144.jpg,80,80,K4,0,manual,"35.40,29.30",0,K5,0,manual,"38.42,28.68",0,K2,0,manual,"34.70,44.20",0,K3,0,manual,"35.10,37.10",0,K1,0,manual,"33.90,50.50",0,K8,0,manual,"44.62,48.77",0,K7,0,manual,"42.90,43.09",0,K6,0,manual,"40.13,36.44",0
50,Cone_143.jpg,80,80,K4,0,manual,"42.50,24.21",0,K3,0,manual,"40.40,32.30",0,K7,0,manual,"47.39,43.22",0,K6,0,manual,"47.00,33.53",0,K2,0,manual,"37.30,40.30",0,K8,0,manual,"47.52,51.41",0,K5,0,manual,"47.20,25.10",0,K1,0,manual,"33.40,48.10",0
49,Cone_142.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Cone_141.jpg,80,80,K3,0,manual,"38.60,20.20",0,K5,0,manual,"56.32,1.71",0,K2,0,manual,"31.30,38.60",0,K6,0,manual,"55.71,23.89",0,K8,0,manual,"56.90,64.61",0,K7,0,manual,"56.90,44.41",0,K1,0,manual,"23.30,58.10",0,K4,0,manual,"45.00,0.26",0
47,Cone_140.jpg,80,80,K4,0,manual,"42.11,25.13",0,K8,0,manual,"46.86,49.82",0,K3,0,manual,"39.30,33.20",0,K5,0,manual,"46.32,25.79",0,K7,0,manual,"46.47,44.01",0,K2,0,manual,"36.50,41.90;36.50,41.90",0,K6,0,manual,"46.86,34.59",0,K1,0,manual,"34.20,47.70",0
46,Cone_14.jpg,80,80,K7,0,manual,"46.34,42.43",0,K2,0,manual,"34.50,41.20",0,K6,0,manual,"44.62,31.29",0,K1,0,manual,"31.90,50.70",0,K8,0,manual,"47.66,51.67",0,K5,0,manual,"43.29,21.45",0,K3,0,manual,"36.30,30.90",0,K4,0,manual,"38.03,21.45",0
45,Cone_139.jpg,80,80,K4,0,manual,"32.89,6.45",0,K8,0,manual,"59.14,50.48",0,K6,0,manual,"47.39,19.14",0,K2,0,manual,"34.00,39.50",0,K3,0,manual,"33.70,23.00",0,K5,0,manual,"41.58,4.61",0,K7,0,manual,"53.73,35.83",0,K1,0,manual,"33.80,56.90",0
44,Cone_138.jpg,80,80,K8,0,manual,"45.54,47.31",0,K3,0,manual,"37.20,33.10",0,K5,0,manual,"42.24,26.32",0,K7,0,manual,"44.22,40.98",0,K6,0,manual,"43.43,33.53",0,K1,0,manual,"34.20,47.30",0,K2,0,manual,"36.00,40.80",0,K4,0,manual,"37.89,26.58",0
43,Cone_137.jpg,80,80,K4,0,manual,"39.47,28.03",0,K7,0,manual,"43.96,42.03",0,K1,0,manual,"35.00,47.10",0,K5,0,manual,"42.89,28.29",0,K6,0,manual,"43.30,35.78",0,K2,0,manual,"36.80,41.40",0,K3,0,manual,"38.00,34.80",0,K8,0,manual,"44.62,47.58",0
42,Cone_136.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,Cone_99.jpg,80,80,K4,0,manual,"39.08,25.26",0,K1,0,manual,"35.30,45.70",0,K6,0,manual,"43.60,32.60",0,K5,0,manual,"42.80,25.50",0,K7,0,manual,"45.02,40.45",0,K3,0,manual,"37.76,32.85",0,K8,0,manual,"46.60,45.80",0,K2,0,manual,"36.30,39.60",0
406,Cone_98.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Cone_97.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Cone_96.jpg,80,80,K2,0,manual,"32.70,37.70",0,K6,0,manual,"58.48,26.40",0,K5,0,manual,"60.79,3.55",0,K7,0,manual,"56.11,47.45",0,K4,0,manual,"49.60,1.10",0,K8,0,manual,"54.10,66.70",0,K3,0,manual,"41.17,21.01",0,K1,0,manual,"24.10,55.70",0
403,Cone_95.jpg,80,80,K8,0,manual,"46.86,43.62",0,K3,0,manual,"39.36,29.12",0,K6,0,manual,"45.15,29.57",0,K7,0,manual,"45.90,37.70",0,K1,0,manual,"36.10,43.20",0,K4,0,manual,"40.26,22.76",0,K5,0,manual,"44.10,23.20",0,K2,0,manual,"37.00,36.70",0
402,Cone_94.jpg,80,80,K7,0,manual,"44.90,39.40",0,K5,0,manual,"42.10,23.70",0,K1,0,manual,"34.80,45.00;34.80,45.00",0,K4,0,manual,"38.29,23.68",0,K6,0,manual,"43.56,30.89",0,K2,0,manual,"36.10,38.30",0,K8,0,manual,"45.94,44.67",0,K3,0,manual,"37.33,30.83",0
401,Cone_93.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,Cone_92.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Cone_91.jpg,80,80,K2,0,manual,"35.60,37.80",0,K8,0,manual,"52.30,59.60",0,K6,0,manual,"55.97,30.10",0,K5,0,manual,"56.32,13.16",0,K7,0,manual,"53.99,44.54",0,K3,0,manual,"42.88,24.11",0,K1,0,manual,"28.60,50.40",0,K4,0,manual,"48.16,10.26",0
398,Cone_90.jpg,80,80,K7,0,manual,"44.75,40.98",0,K3,0,manual,"38.83,34.24",0,K8,0,manual,"45.68,47.05",0,K1,0,manual,"35.30,46.40",0,K5,0,manual,"43.30,27.60",0,K4,0,manual,"39.74,27.63",0,K2,0,manual,"36.90,41.10",0,K6,0,manual,"43.83,34.59",0
397,Cone_9.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Cone_89.jpg,80,80,K4,0,manual,"39.61,29.47",0,K1,0,manual,"34.80,46.40",0,K5,0,manual,"43.30,29.90",0,K2,0,manual,"36.60,41.10",0,K6,0,manual,"43.60,36.30",0,K3,0,manual,"38.20,35.90",0,K8,0,manual,"44.90,47.60",0,K7,0,manual,"44.10,41.60",0
395,Cone_88.jpg,80,80,K2,0,manual,"37.20,38.20",0,K3,0,manual,"38.93,30.83",0,K8,0,manual,"47.30,46.10",0,K5,0,manual,"44.34,23.95",0,K7,0,manual,"46.07,38.86",0,K1,0,manual,"35.60,45.90",0,K6,0,manual,"45.00,31.00",0,K4,0,manual,"40.50,24.00",0
394,Cone_87.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Cone_86.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
